id	institutionCode	datasetName	basisOfRecord	catalogNumber	recordedBy	recordNumber	occurrenceDetails	eventDate	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	scientificName	kingdom	phylum	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
f63ffb82-1289-4a4f-ae48-7dbd15e8ff7f	NY	New York Botanical Garden	S	1242216	B. Wallnöfer	113-14988	http://sweetgum.nybg.org/vh/specimen.php?irn=1511608	1988	South America	Peru	Huánuco	Pachitea Province	"Region of Pucallpa, western part of the """"Sira mountains"""" and adjacent lowland; c. 24 km SE to c. 26 km ESE of Puerto Inca, from the beginning of the mountain rain forest next to the """"Campamento Pato Rojo"""" (9°27'S,74°46'W) (1080 msm) along the mountain crest to the beginning of the elfin forest after the """"Campamento Peligroso"""" (1560 msm) in a height of 1700 msm"	1400				""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
52b0f287-c6e6-427f-894c-d576608c23f3	NY	New York Botanical Garden	S	608652	A. M. Amorim	361	http://sweetgum.nybg.org/vh/specimen.php?irn=34633	1991	South America	Brazil	Bahia	Uruçuca	Distrito de Serra Grande.  Estrada Serra Grande-Ilhéus, 1 3 km do Distrito			-14.4781	-39.0331	Georeferencing Quick Reference Guide, Version 2012	1964	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
5bd6003a-dcd6-4ffd-b96e-9cff0f74f11d	NY	New York Botanical Garden	S	1416117	B. S. Amorim	1747	http://sweetgum.nybg.org/vh/specimen.php?irn=2318073	2013	South America	Brazil	Pernambuco	Jaqueira	RPPN Frei Caneca.					""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
0f3f5e51-746c-4937-bb2c-e1ad51e4e018	NY	New York Botanical Garden	S	1416119	P. da C. Gadelha Neto	3409	http://sweetgum.nybg.org/vh/specimen.php?irn=2852675	2012	South America	Brazil	Paraíba	Caaporã	Mata rio da cobra.	46		-7.4614	-34.9692	""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
6f08d314-3e18-4d41-ad88-d1b769db9431	NY	New York Botanical Garden	S	2375158	L. J.-C. Kollmann	10354	http://sweetgum.nybg.org/vh/specimen.php?irn=2572631	2008	South America	Brazil	Espírito Santo	Alegre	Monte Cristo	440				""		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
71835bfa-fcd6-428d-8579-715ce651d27a	NY	New York Botanical Garden	S	1242122	R. de Michel	2405	http://sweetgum.nybg.org/vh/specimen.php?irn=1510291	1993	South America	Bolivia	El Beni	Vaca Diez	21 kms de Guayaramerín hasta la comunidad San Agustín, sobre la carretera a Riberalta, desviando 18.7 kms hacia el E.					""		R. de Michel		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
7ccde26b-b800-49c8-aa6b-75a2e8b5efbb	NY	New York Botanical Garden	S	1242123	R. Chavez de Michel	2242	http://sweetgum.nybg.org/vh/specimen.php?irn=1510301	1993	South America	Bolivia	El Beni	Vaca Diez	"29 kms de Riberalta hacia Cachuela Esperanza, Propiedad """"La Jungla""""."					""		R. de Michel		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
3b0e4e75-8a5b-4663-a702-ff667b956abb	NY	New York Botanical Garden	S	1242127	J. C. Solomon	6178	http://sweetgum.nybg.org/vh/specimen.php?irn=1510343	1981	South America	Bolivia	El Beni	Vaca Díez	3.3 km from the road between Riberalta and Guayaramerín on old road to Cachuela Esperanza, ca 18 km E of Riberalta.	230	230	-11.08	-65.83	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
413942bb-7c58-4d4e-8013-2185772a201f	NY	New York Botanical Garden	S	1242126	J. C. Solomon	6174	http://sweetgum.nybg.org/vh/specimen.php?irn=1510332	1981	South America	Bolivia	El Beni	Vaca Díez	3.3 km from the road between Riberalta and Guayaramerín on old road to Cachuela Esperanza, ca 18 km E of Riberalta.	230	230	-11.08	-65.83	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
67562b00-30e1-44e5-81a7-ca98178b25f7	NY	New York Botanical Garden	S	1242129	P. J. M. Maas	8659	http://sweetgum.nybg.org/vh/specimen.php?irn=1510361	1999	South America	Bolivia	El Beni	""	Reserva Ecológica El Tigre, km 42 of road from Riberalta to Guayaramirim.			-11	-65.75	Label		D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
b738ae8c-d4e2-473b-8ae7-da642dc8bbbb	NY	New York Botanical Garden	S	1242124	G. Meyer	2	http://sweetgum.nybg.org/vh/specimen.php?irn=1510317		South America	Bolivia	El Beni	""	Cachuela Esperanza, Rio Beni			-10.5373	-65.5843	Georeferencing Quick Reference Guide, Version 2012	610.012	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
d2d7f3d2-1696-4a94-a60f-bf4d23e06906	NY	New York Botanical Garden	S	1242125	G. Meyer	144	http://sweetgum.nybg.org/vh/specimen.php?irn=1510321		South America	Bolivia	El Beni	""	Cachuela Esperanza, Rio Beni			-10.5373	-65.5843	Georeferencing Quick Reference Guide, Version 2012	610.012	D. C. Daly		Protium aracouchini (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	aracouchini			(Aubl.) Marchand
8ec52c35-e319-4e56-8d05-60fa90da0077	NY	New York Botanical Garden	S	904888	T. W. Henkel	3078	http://sweetgum.nybg.org/vh/specimen.php?irn=1065954	1993	South America	Guyana	Upper Takutu-Upper Essequibo	""	Kuyuwini R. watershed; Aishalton Landing; upstream 1 km S and N banks.	250		2.05	-59.15	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
a7392578-02bf-40f9-aed3-eae8e6f4b9cb	NY	New York Botanical Garden	S	904892	P. A. Mutchnick	1380	http://sweetgum.nybg.org/vh/specimen.php?irn=1065958	1995	South America	Guyana	Potaro-Siparuni	""	Kato; 2 km W of village; northern Pakaraima Mountains.	1000		4.65	-59.8	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
3e137024-2260-46bc-8c13-ab5e88efb3e8	NY	New York Botanical Garden	S	904885	D. Clarke	464	http://sweetgum.nybg.org/vh/specimen.php?irn=1065951	1995	South America	Guyana	Potaro-Siparuni	""	Iwokrama Rainforest Reserve; betw. Pakutan Falls and Ireng Creek on Siparuni R.	75		4.75	-59.02	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
b7e0caf9-c1ac-4008-857b-2402ab3ceaeb	NY	New York Botanical Garden	S	904894	P. A. Mutchnick	1546	http://sweetgum.nybg.org/vh/specimen.php?irn=1065959	1995	South America	Guyana	Potaro-Siparuni	""	Northern Pakaraimas; Kato Village, Annuyeng Creek & Annuyeng Melu (Falls).	834		4.65	-59.8	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
9065d78c-bd81-484f-a23e-4cf5c851e418	NY	New York Botanical Garden	S	904886	P. A. Mutchnick	1618	http://sweetgum.nybg.org/vh/specimen.php?irn=1065952	1995	South America	Guyana	Potaro-Siparuni	""	Northern Pakaraimas; Koa Valley, Annuyeng Creek from mouth to Falls.	834		4.65	-59.8	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
60c12ea7-0457-46fe-85f2-1f2f04533ee0	NY	New York Botanical Garden	S	626725	F. C. Hoehne	28320	http://sweetgum.nybg.org/vh/specimen.php?irn=71769		South America	Brazil	São Paulo	""	""					""		""	isotype	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
a600ed6c-4375-4967-8017-2caff2f7ecaa	NY	New York Botanical Garden	S	929497	D. Alvarenga	1232	http://sweetgum.nybg.org/vh/specimen.php?irn=1050516	1998	South America	Brazil	Goiás	Mara Rosa	Fazenda Bom Jesus, proprietário: João Martins.	325	325	-14.0925	-49.2789	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
2bc4d14a-95b8-4e00-a422-c9d226aee625	NY	New York Botanical Garden	S	904884	P. A. Mutchnick	887	http://sweetgum.nybg.org/vh/specimen.php?irn=1065950	1995	South America	Guyana	Potaro-Siparuni	""	Iwokrama Reserve. Iwokrama Mountains, Surama savanna and Surama Lake.	65		4.15	-59.03	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
c2a2372f-3bc1-4b63-a9e2-f54abcda0c41	NY	New York Botanical Garden	S	345762	W. R. Hostmann	1292	http://sweetgum.nybg.org/vh/specimen.php?irn=378738		South America	Suriname	""	""	""			4	-57.5	Not on label - Method and source unkown		""	lectotype	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
758674fd-30cb-474d-8442-94cab7db29a6	NY	New York Botanical Garden	S	904889	T. W. Henkel	3064	http://sweetgum.nybg.org/vh/specimen.php?irn=1065955	1993	South America	Guyana	Upper Takutu-Upper Essequibo	""	Kuyuwini R. watershed; Bat Mt; N and NE slopes of inselberg.	300	450	2.18	-59.18	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
603295b6-2f5f-4d65-ab5c-ab0602984871	NY	New York Botanical Garden	S	1241804	A. Araujo-Murakami	3143	http://sweetgum.nybg.org/vh/specimen.php?irn=1479382	2006	South America	Bolivia	La Paz	Franz Tamayo	Parque Nacional Madidi, laguna Chalalan.	300		-14.425	-67.9211	Label		A. Araujo-Murakami	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
4603605d-179a-404a-92b0-a7d70e9eef05	NY	New York Botanical Garden	S	929498	Amadeu	s.n.	http://sweetgum.nybg.org/vh/specimen.php?irn=1050527	1948	South America	Brazil	Mato Grosso do Sul	Campo Grande	""			-20.4431	-54.6464	Other source	161190	""	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
4d75bf3f-b180-45a3-8e43-ecb9476c4cbb	NY	New York Botanical Garden	S	904891	T. McDowell	3195	http://sweetgum.nybg.org/vh/specimen.php?irn=1065957	1990	South America	Guyana	Cuyuni-Mazaruni	""	Waramadren; 0-2 km downstream of Guest House Landing.	490		5.8	-60.73	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
96c61a9e-1452-4402-8222-658598a680c4	NY	New York Botanical Garden	S	1018089	S. J. da Silva Neto	477	http://sweetgum.nybg.org/vh/specimen.php?irn=1248657	1994	South America	Brazil	Rio de Janeiro	Nova Iguaçú	Caminho Reunião-Serra Velha, entroncamento.			-22.7594	-43.4508	Other source	25743	""	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
f4c02599-26d5-470f-b893-983c5cd0edcc	NY	New York Botanical Garden	S	1805947	L.A. Gomes	367	http://sweetgum.nybg.org/vh/specimen.php?irn=2125288	2012	South America	Brazil	Sergipe	""	Capela. RVS Mata do Junco.			-10.5361	-37.0633	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
2970fb42-8a59-44ee-8964-63806e0fbcdc	NY	New York Botanical Garden	S	1806111	P. da C. Gadelha Neto	3316	http://sweetgum.nybg.org/vh/specimen.php?irn=2129988	2012	South America	Brazil	Paraíba	""	Mataraca. Millennium Inorganic Chemicals Mineração Ltda: Reserva legal.			-6.5022	-34.9769	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
375826b9-fc77-40e7-8898-a2915a982dbf	NY	New York Botanical Garden	S	929505	D. C. Daly	D383	http://sweetgum.nybg.org/vh/specimen.php?irn=1050608	1980	South America	Brazil	Maranhão	Lago da Pedra	Fazenda São Raimundo, 32 km from Bacabal, on Bacabal-Lago da Pedra road (MA 245).			-4.28	-45.13	""		""	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
fd1147e8-8798-4666-bebf-536f66a3184d	NY	New York Botanical Garden	S	1309661	H. H. Rusby	1335	http://sweetgum.nybg.org/vh/specimen.php?irn=1538393	1886	South America	Brazil	Rondônia	""	Falls of Madeira			-10.7799	-65.3465	Georeferencing Quick Reference Guide, Version 2012	874.569	D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
38a93eb7-56ee-4393-b8d1-07658edad500	NY	New York Botanical Garden	S	929539	S. G. da Fonsêca	422	http://sweetgum.nybg.org/vh/specimen.php?irn=1050721	1968	South America	Brazil	Mato Grosso	Ribeirão Cascalheira	Arredores do Acampamento da Expedição inglesa.			-12.9064	-51.875	Google Earth	6000	D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
ce0795f3-963b-4c14-a2c2-1127e6de3683	NY	New York Botanical Garden	S	1275548	V. M. Figueroa G.	123	http://sweetgum.nybg.org/vh/specimen.php?irn=1535131	1985	South America	Venezuela	Anzoátegui	Mun. Miranda	"Morichal """"Agua Clarita"""".  7 kms N=E de Pariaguán."					""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
b86dc2b6-0e73-40dc-8049-41e31c076055	NY	New York Botanical Garden	S	1275549	J. A. Steyermark	61434	http://sweetgum.nybg.org/vh/specimen.php?irn=1535134	1945	South America	Venezuela	Anzoátegui	""	along Río León, northeast of Bergantín.	500				""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
4f04f609-6ab8-41ad-9b95-69f9de8df4ad	NY	New York Botanical Garden	S	1275550	J. Rosales	91	http://sweetgum.nybg.org/vh/specimen.php?irn=1535137	1987	South America	Venezuela	Anzoátegui	""	Río Mapire, afluente norte del Río Orinoco Medio. Estacion Musinacio.	1483		8	-64.75	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
dd4a13d8-751a-434d-bb16-3791f155b721	NY	New York Botanical Garden	S	1275551	S. Flores	136	http://sweetgum.nybg.org/vh/specimen.php?irn=1535161	1995	South America	Venezuela	Anzoátegui	Mun. Monagas	Arbol de 5 a 8m de altura y 10cm de DAP, con flores cremosas.	15		8	-64.75	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
472bc4e5-53c7-4e36-a9af-f8d2ae95f445	NY	New York Botanical Garden	S	1275552	G. Davidse	12961	http://sweetgum.nybg.org/vh/specimen.php?irn=1535193	1977	South America	Venezuela	Apure	Pedro Camejo	4 km directly (in a straight line) NE of El Betun along the banks of the Río Capanaparo.	55	55	6.97	-67.82	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
0873cdef-76c1-49fe-bf2b-104bb80eef47	NY	New York Botanical Garden	S	1275553	G. Davidse	14609	http://sweetgum.nybg.org/vh/specimen.php?irn=1535194	1978	South America	Venezuela	Apure	Pedro Camejo	Northern end of the Galeras de Cinaurco, ca. 62 airline km NNE of Puerto Páez	60	100	6.73	-67.33	""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
95327748-78a6-49f8-a0c0-a47aff60d200	NY	New York Botanical Garden	S	1275554	G. Davidse	14822	http://sweetgum.nybg.org/vh/specimen.php?irn=1535198	1978	South America	Venezuela	Apure	""	Distrito Muñoz. Caño Guaritico, Hato Matadero, 5 km. W of the Bruzual-San Fernando Highway.	70		7.75	-69.28	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
3b6fe851-a21f-4db3-aeb4-fa5daf238e4f	NY	New York Botanical Garden	S	1275555	G. Davidse	15488	http://sweetgum.nybg.org/vh/specimen.php?irn=1535201	1979	South America	Venezuela	Apure	Pedro Camejo	E side of the Galeras de Cinaruco, 6 km N of the southernmost tip, along Quebrada El Porvenir, ca 53 airline km NE of Puerto Páez.	160	200	6.65	-67.28	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	""	""	(Aubl.) Marchand
94f993f8-8141-4a62-bb01-88f586a638d0	NY	New York Botanical Garden	S	1275556	R. Gómez	492	http://sweetgum.nybg.org/vh/specimen.php?irn=1535208	1989	South America	Venezuela	Apure	Pedro Camejo	Mata Grande.  4,5 - 5 km al S del Paso La Macanilla sobre el río Capanaparo.			6.97	-67.6103	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
2c554a21-9352-4f73-992d-32a0989813f1	NY	New York Botanical Garden	S	1275557	R. Gómez	589	http://sweetgum.nybg.org/vh/specimen.php?irn=1535212	1989	South America	Venezuela	Apure	Pedro Camejo	Galeras del Cinaruco, entrando por la Calceta, lado O. de las Galeras.	100	150	6.592	-67.275	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
0d058879-698d-473f-8c44-f23a68da5b81	NY	New York Botanical Garden	S	1275558	R. Gómez	589	http://sweetgum.nybg.org/vh/specimen.php?irn=1535220	1989	South America	Venezuela	Apure	Pedro Camejo	Galeras del Cinaruco, entrando por la Calceta, lado O. de las Galeras.	100	150	6.592	-67.275	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
f7f1b741-ffd6-4938-8496-ed0c292a22f0	NY	New York Botanical Garden	S	1275559	R. Gómez	595	http://sweetgum.nybg.org/vh/specimen.php?irn=1535226	1989	South America	Venezuela	Apure	Pedro Camejo	Galeras del Cinaruco, entrando por la Calceta, lado O. de las Galeras.	100	150	6.592	-67.275	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
a50b7036-a52e-4ef2-b4a8-5a734f81c89c	NY	New York Botanical Garden	S	1275560	R. Gómez	595	http://sweetgum.nybg.org/vh/specimen.php?irn=1535229	1989	South America	Venezuela	Apure	Pedro Camejo	Galeras del Cinaruco, entrando por la Calceta, lado O. de las Galeras.	100	150	6.592	-67.275	Label		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
1ec21f90-ef7f-46ee-9ed5-ecb4fdce8490	NY	New York Botanical Garden	S	1275561	R. Gómez	813	http://sweetgum.nybg.org/vh/specimen.php?irn=1535238	1989	South America	Venezuela	Apure	Pedro Camejo	Mata Grande, 4,5 - 5km al S del Paso La Macanilla siguiendo el terraplen.	60				""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
f6cf7380-6559-42ed-9c4e-692b632e5267	NY	New York Botanical Garden	S	1275562	R. Gómez	813	http://sweetgum.nybg.org/vh/specimen.php?irn=1535253	1989	South America	Venezuela	Apure	Pedro Camejo	Mata Grande, 4,5 - 5km al S del Paso La Macanilla siguiendo el terraplen.	60				""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
0c541d69-c449-468e-9ffc-12138b4816d0	NY	New York Botanical Garden	S	1275563	R. Gómez	816	http://sweetgum.nybg.org/vh/specimen.php?irn=1535256	1989	South America	Venezuela	Apure	Pedro Camejo	Mata Grande, 4,5 - 5km al S del Paso La Macanilla siguiendo el terraplen.	60				""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
b0d3f7f5-4c68-4133-b8ac-a12de10bc630	NY	New York Botanical Garden	S	1275564	R. Gómez	816	http://sweetgum.nybg.org/vh/specimen.php?irn=1535257	1989	South America	Venezuela	Apure	Pedro Camejo	Mata Grande, 4,5 - 5km al S del Paso La Macanilla siguiendo el terraplen.	60				""		D. C. Daly	""	Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum	Plantae	Magnoliophyta	Burseraceae	Protium	heptaphyllum	heptaphyllum	subsp.	""
